symbol,start,end,payments,hours,ann_entry,gross,net,year,days
ZILUSDT,2021-02-18 08:00:00.000,2021-02-21 08:00:00.012,9,72.00000333333332,296.85133868805775,0.02099817,0.01599817,2021,3.0000001388888884
ZILUSDT,2021-03-12 08:00:00.005,2021-03-13 08:00:00.002,3,23.99999916666667,100.12242,0.0011188399999999999,-0.0038811600000000003,2021,0.9999999652777779
ZILUSDT,2021-03-14 08:00:00.000,2021-03-15 16:00:00.030,4,32.000008333333334,105.20983018431016,0.0036715799999999994,-0.0013284200000000007,2021,1.3333336805555556
ZILUSDT,2021-03-18 16:00:00.000,2021-03-23 08:00:00.010,14,112.00000277777778,189.52588500000002,0.009853989999999998,0.004853989999999998,2021,4.6666667824074075
ZILUSDT,2021-04-01 16:00:00.004,2021-04-18 08:00:00.004,50,400.0,157.5223582866843,0.07918844,0.07418844,2021,16.666666666666668
ZILUSDT,2024-03-03 00:00:00.000,2024-03-06 00:00:00.000,9,72.0,104.584545,0.006720319999999999,0.0017203199999999991,2024,3.0
ZKPUSDT,2026-01-05 08:00:00.000,2026-01-06 04:00:00.000,5,20.0,108.08745750607345,0.00295392,-0.00204608,2026,0.8333333333333334
ZRXUSDT,2020-07-07 00:00:00.000,2020-07-09 00:00:00.001,6,48.00000027777777,210.77107500000002,0.00764529,0.00264529,2020,2.0000000115740737
ZRXUSDT,2020-08-01 00:00:00.005,2020-08-02 08:00:00.001,4,31.99999888888889,208.89096,0.0051300799999999995,0.00013007999999999943,2020,1.3333332870370371
ZRXUSDT,2020-08-05 16:00:00.000,2020-08-19 00:00:00.000,40,320.0,151.56771,0.047145929999999996,0.04214593,2020,13.333333333333334
ZRXUSDT,2020-11-23 08:00:00.000,2020-11-24 16:00:00.005,4,32.00000138888889,145.5638502715018,0.0044804,-0.0005196000000000003,2020,1.3333333912037038
ZRXUSDT,2021-01-04 08:00:00.000,2021-01-07 00:00:00.007,8,64.00000194444445,384.197175,0.006873590000000001,0.0018735900000000005,2021,2.6666667476851855
ZRXUSDT,2021-01-10 08:00:00.005,2021-01-11 08:00:00.012,3,24.000001944444445,341.389245,0.00150132,-0.00349868,2021,1.0000000810185186
ZRXUSDT,2021-01-19 08:00:00.005,2021-01-20 16:00:00.001,4,31.99999888888889,173.972505,0.0022913899999999995,-0.0027086100000000006,2021,1.3333332870370371
ZRXUSDT,2021-01-31 08:00:00.000,2021-02-15 08:00:00.006,45,360.00000166666666,258.4474557648299,0.10921985,0.10421984999999999,2021,15.000000069444445
ZRXUSDT,2021-02-18 08:00:00.000,2021-02-22 16:00:00.000,13,104.0,224.28675345281394,0.025730660000000002,0.02073066,2021,4.333333333333333
ZRXUSDT,2021-03-10 00:00:00.009,2021-03-11 00:00:00.000,3,23.9999975,192.775845,0.0013916,-0.0036084000000000003,2021,0.9999998958333333
ZRXUSDT,2021-03-18 16:00:00.000,2021-03-23 08:00:00.010,14,112.00000277777778,119.916735,0.01194872,0.006948719999999999,2021,4.6666667824074075
ZRXUSDT,2021-04-01 16:00:00.004,2021-04-07 16:00:00.004,18,144.0,237.7366027832021,0.026048190000000002,0.02104819,2021,6.0
ZRXUSDT,2021-04-11 08:00:00.000,2021-04-18 08:00:00.004,21,168.0000011111111,188.76160121688906,0.04000926999999999,0.035009269999999995,2021,7.000000046296296
ZRXUSDT,2023-11-12 08:00:00.000,2023-11-15 08:00:00.000,9,72.0,105.69487499999998,0.00536386,0.0003638599999999997,2023,3.0
